Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.86,4.4,4.95,5.12,4.813,3.98,3.63,3.67,3.92,3.85,3.64,3.57
Water requirement (mm/day),1.544,1.76,1.98,2.048,1.9252,1.592,1.452,1.468,1.568,1.54,1.456,1.428
Water requirement litres/day/ha ,15440,17600,19800,20480,19252,15920,14520,14680,15680,15400,14560,14280
Water requirement litres/palm/day in an ha,107.972,123.0769,138.4615,143.2168,134.6294,111.3287,101.5385,102.6573,109.6503,107.6923,101.8182,99.86014
Water requirement litres/palm/day in an ha at 70% field capacity,75.58042,86.15385,96.92308,100.2517,94.24056,77.93007,71.07692,71.86014,76.75524,75.38462,71.27273,69.9021
