Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.28,2.76,3.78,4.36,4.7,4.88,4.8,4.53,3.96,3.37,2.73,2.23
Water requirement (mm/day),0.912,1.104,1.512,1.744,1.88,1.952,1.92,1.812,1.584,1.348,1.092,0.892
Water requirement litres/day/ha ,9120,11040,15120,17440,18800,19520,19200,18120,15840,13480,10920,8920
Water requirement litres/palm/day in an ha,63.77622,77.2028,105.7343,121.958,131.4685,136.5035,134.2657,126.7133,110.7692,94.26573,76.36364,62.37762
Water requirement litres/palm/day in an ha at 70% field capacity,44.64336,54.04196,74.01399,85.37063,92.02797,95.55245,93.98601,88.6993,77.53846,65.98601,53.45455,43.66434
