Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.96,2.22,2.4517,2.86,2.9624,2.88,2.51,2.37,2.34,2.28,2.38,2.33
Water requirement (mm/day),1.184,0.888,0.98068,1.144,1.18496,1.152,1.004,0.948,0.936,0.912,0.952,0.932
Water requirement litres/day/ha ,11840,8880,9806.8,11440,11849.6,11520,10040,9480,9360,9120,9520,9320
Water requirement litres/palm/day in an ha,82.7972,62.0979,68.57902,80,82.86434,80.55944,70.20979,66.29371,65.45455,63.77622,66.57343,65.17483
Water requirement litres/palm/day in an ha at 70% field capacity,57.95804,43.46853,48.00531,56,58.00503,56.39161,49.14685,46.40559,45.81818,44.64336,46.6014,45.62238
