Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.92,4.84,5.99,6.7,6.93,5.89,5.12,4.91,4.76,4.35,3.81,3.58
Water requirement (mm/day),1.568,1.936,2.396,2.68,2.772,2.356,2.048,1.964,1.904,1.74,1.524,1.432
Water requirement litres/day/ha ,15680,19360,23960,26800,27720,23560,20480,19640,19040,17400,15240,14320
Water requirement litres/palm/day in an ha,109.6503,135.3846,167.5524,187.4126,193.8462,164.7552,143.2168,137.3427,133.1469,121.6783,106.5734,100.1399
Water requirement litres/palm/day in an ha at 70% field capacity,76.75524,94.76923,117.2867,131.1888,135.6923,115.3287,100.2517,96.13986,93.2028,85.17483,74.6014,70.0979
