Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.93,3.71,4.6416,4.97,4.9222,4.21,3.96,3.89,3.75,3.42,2.94,2.66
Water requirement (mm/day),1.172,1.484,1.85664,1.988,1.96888,1.684,1.584,1.556,1.5,1.368,1.176,1.064
Water requirement litres/day/ha ,11720,14840,18566.4,19880,19688.8,16840,15840,15560,15000,13680,11760,10640
Water requirement litres/palm/day in an ha,81.95804,103.7762,129.835,139.021,137.6839,117.7622,110.7692,108.8112,104.8951,95.66434,82.23776,74.40559
Water requirement litres/palm/day in an ha at 70% field capacity,57.37063,72.64336,90.88448,97.31469,96.37874,82.43357,77.53846,76.16783,73.42657,66.96503,57.56643,52.08392
