Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.73,4.61,5.7634,6.56,6.937,5.86,4.92,4.62,4.52,4.27,3.7,3.43
Water requirement (mm/day),1.492,1.844,2.30536,2.624,2.7748,2.344,1.968,1.848,1.808,1.708,1.48,1.372
Water requirement litres/day/ha ,14920,18440,23053.6,26240,27748,23440,19680,18480,18080,17080,14800,13720
Water requirement litres/palm/day in an ha,104.3357,128.951,161.214,183.4965,194.042,163.9161,137.6224,129.2308,126.4336,119.4406,103.4965,95.94406
Water requirement litres/palm/day in an ha at 70% field capacity,73.03497,90.26573,112.8498,128.4476,135.8294,114.7413,96.33566,90.46154,88.5035,83.60839,72.44755,67.16084
