Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.54,4.18,4.83,5.09,5.36,5.14,5.03,4.95,4.73,4.1,3.49,3.19
Water requirement (mm/day),1.416,1.672,1.932,2.036,2.144,2.056,2.012,1.98,1.892,1.64,1.396,1.276
Water requirement litres/day/ha ,14160,16720,19320,20360,21440,20560,20120,19800,18920,16400,13960,12760
Water requirement litres/palm/day in an ha,99.02098,116.9231,135.1049,142.3776,149.9301,143.7762,140.6993,138.4615,132.3077,114.6853,97.62238,89.23077
Water requirement litres/palm/day in an ha at 70% field capacity,69.31469,81.84615,94.57343,99.66434,104.951,100.6434,98.48951,96.92308,92.61538,80.27972,68.33566,62.46154
