Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.43,4.13,5.05,5.59,6.17,5.79,4.91,4.58,4.39,3.97,3.48,3.24
Water requirement (mm/day),1.372,1.652,2.02,2.236,2.468,2.316,1.964,1.832,1.756,1.588,1.392,1.296
Water requirement litres/day/ha ,13720,16520,20200,22360,24680,23160,19640,18320,17560,15880,13920,12960
Water requirement litres/palm/day in an ha,95.94405594,115.5244755,141.2587413,156.3636364,172.5874126,161.958042,137.3426573,128.1118881,122.7972028,111.048951,97.34265734,90.62937063
Water requirement litres/palm/day in an ha at 70% field capacity,67.16083916,80.86713287,98.88111888,109.4545455,120.8111888,113.3706294,96.13986014,89.67832168,85.95804196,77.73426573,68.13986014,63.44055944
