Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.89,3.42,4.14,4.49,4.36,3.89,3.33,3.12,3.38,3.76,3.29,2.85
Water requirement (mm/day),1.156,1.368,1.656,1.796,1.744,1.556,1.332,1.248,1.352,1.504,1.316,1.14
Water requirement litres/day/ha ,11560,13680,16560,17960,17440,15560,13320,12480,13520,15040,13160,11400
Water requirement litres/palm/day in an ha,80.83916,95.66434,115.8042,125.5944,121.958,108.8112,93.14685,87.27273,94.54545,105.1748,92.02797,79.72028
Water requirement litres/palm/day in an ha at 70% field capacity,56.58741,66.96503,81.06294,87.91608,85.37063,76.16783,65.2028,61.09091,66.18182,73.62238,64.41958,55.8042
