Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.39,4.08,5.01,5.57,6.06,5.64,4.74,4.46,4.31,3.92,3.44,3.18
Water requirement (mm/day),1.356,1.632,2.004,2.228,2.424,2.256,1.896,1.784,1.724,1.568,1.376,1.272
Water requirement litres/day/ha ,13560,16320,20040,22280,24240,22560,18960,17840,17240,15680,13760,12720
Water requirement litres/palm/day in an ha,94.82517483,114.1258741,140.1398601,155.8041958,169.5104895,157.7622378,132.5874126,124.7552448,120.5594406,109.6503497,96.22377622,88.95104895
Water requirement litres/palm/day in an ha at 70% field capacity,66.37762238,79.88811189,98.0979021,109.0629371,118.6573427,110.4335664,92.81118881,87.32867133,84.39160839,76.75524476,67.35664336,62.26573427
