Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.85,2.84,3.29,3.7,3.83,3.85,3.39,3.06,3.02,3.03,2.79,2.58
Water requirement (mm/day),1.54,1.136,1.316,1.48,1.532,1.54,1.356,1.224,1.208,1.212,1.116,1.032
Water requirement litres/day/ha ,15400,11360,13160,14800,15320,15400,13560,12240,12080,12120,11160,10320
Water requirement litres/palm/day in an ha,107.6923077,79.44055944,92.02797203,103.4965035,107.1328671,107.6923077,94.82517483,85.59440559,84.47552448,84.75524476,78.04195804,72.16783217
Water requirement litres/palm/day in an ha at 70% field capacity,75.38461538,55.60839161,64.41958042,72.44755245,74.99300699,75.38461538,66.37762238,59.91608392,59.13286713,59.32867133,54.62937063,50.51748252
