Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.94,4.45,5,5.28,4.971,4.1,3.66,3.67,3.92,3.89,3.76,3.65
Water requirement (mm/day),1.576,1.78,2,2.112,1.9884,1.64,1.464,1.468,1.568,1.556,1.504,1.46
Water requirement litres/day/ha ,15760,17800,20000,21120,19884,16400,14640,14680,15680,15560,15040,14600
Water requirement litres/palm/day in an ha,110.2098,124.4755,139.8601,147.6923,139.049,114.6853,102.3776,102.6573,109.6503,108.8112,105.1748,102.0979
Water requirement litres/palm/day in an ha at 70% field capacity,77.14685,87.13287,97.9021,103.3846,97.33427,80.27972,71.66434,71.86014,76.75524,76.16783,73.62238,71.46853
