Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.51,4.13,4.81,5.09,5.51,5.39,5.21,5.1,4.83,4.09,3.46,3.17
Water requirement (mm/day),1.404,1.652,1.924,2.036,2.204,2.156,2.084,2.04,1.932,1.636,1.384,1.268
Water requirement litres/day/ha ,14040,16520,19240,20360,22040,21560,20840,20400,19320,16360,13840,12680
Water requirement litres/palm/day in an ha,98.18182,115.5245,134.5455,142.3776,154.1259,150.7692,145.7343,142.6573,135.1049,114.4056,96.78322,88.67133
Water requirement litres/palm/day in an ha at 70% field capacity,68.72727,80.86713,94.18182,99.66434,107.8881,105.5385,102.014,99.86014,94.57343,80.08392,67.74825,62.06993
