Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.8,4.55,5.3727,5.72,5.9333,5.46,5.24,5.13,4.9,4.21,3.61,3.37
Water requirement (mm/day),1.52,1.82,2.14908,2.288,2.37332,2.184,2.096,2.052,1.96,1.684,1.444,1.348
Water requirement litres/day/ha ,15200,18200,21490.8,22880,23733.2,21840,20960,20520,19600,16840,14440,13480
Water requirement litres/palm/day in an ha,106.2937,127.2727,150.2853,160,165.9664,152.7273,146.5734,143.4965,137.0629,117.7622,100.979,94.26573
Water requirement litres/palm/day in an ha at 70% field capacity,74.40559,89.09091,105.1997,112,116.1765,106.9091,102.6014,100.4476,95.94406,82.43357,70.68531,65.98601
