Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.63,4.41,5.54,6.27,6.3,5.47,4.48,4.13,4.42,4.76,4.06,3.51
Water requirement (mm/day),1.452,1.764,2.216,2.508,2.52,2.188,1.792,1.652,1.768,1.904,1.624,1.404
Water requirement litres/day/ha ,14520,17640,22160,25080,25200,21880,17920,16520,17680,19040,16240,14040
Water requirement litres/palm/day in an ha,101.5385,123.3566,154.965,175.3846,176.2238,153.007,125.3147,115.5245,123.6364,133.1469,113.5664,98.18182
Water requirement litres/palm/day in an ha at 70% field capacity,71.07692,86.34965,108.4755,122.7692,123.3566,107.1049,87.72028,80.86713,86.54545,93.2028,79.4965,68.72727
