Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.52,4.25,5.21,5.81,6.29,5.78,4.98,4.68,4.5,4.03,3.5,3.27
Water requirement (mm/day),1.408,1.7,2.084,2.324,2.516,2.312,1.992,1.872,1.8,1.612,1.4,1.308
Water requirement litres/day/ha ,14080,17000,20840,23240,25160,23120,19920,18720,18000,16120,14000,13080
Water requirement litres/palm/day in an ha,98.46153846,118.8811189,145.7342657,162.5174825,175.9440559,161.6783217,139.3006993,130.9090909,125.8741259,112.7272727,97.9020979,91.46853147
Water requirement litres/palm/day in an ha at 70% field capacity,68.92307692,83.21678322,102.013986,113.7622378,123.1608392,113.1748252,97.51048951,91.63636364,88.11188811,78.90909091,68.53146853,64.02797203
