Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.66,4.52,5.78,6.63,7.05,5.87,4.5,4.16,4.26,4.19,3.73,3.41
Water requirement (mm/day),1.464,1.808,2.312,2.652,2.82,2.348,1.8,1.664,1.704,1.676,1.492,1.364
Water requirement litres/day/ha ,14640,18080,23120,26520,28200,23480,18000,16640,17040,16760,14920,13640
Water requirement litres/palm/day in an ha,102.3776,126.4336,161.6783,185.4545,197.2028,164.1958,125.8741,116.3636,119.1608,117.2028,104.3357,95.38462
Water requirement litres/palm/day in an ha at 70% field capacity,71.66434,88.5035,113.1748,129.8182,138.042,114.9371,88.11189,81.45455,83.41259,82.04196,73.03497,66.76923
