Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.41,4.05,4.6426,4.86,5.08,4.91,4.82,4.75,4.58,4.02,3.4,3.08
Water requirement (mm/day),1.364,1.62,1.85704,1.944,2.032,1.964,1.928,1.9,1.832,1.608,1.36,1.232
Water requirement litres/day/ha ,13640,16200,18570.4,19440,20320,19640,19280,19000,18320,16080,13600,12320
Water requirement litres/palm/day in an ha,95.38462,113.2867,129.8629,135.9441,142.0979,137.3427,134.8252,132.8671,128.1119,112.4476,95.1049,86.15385
Water requirement litres/palm/day in an ha at 70% field capacity,66.76923,79.3007,90.90406,95.16084,99.46853,96.13986,94.37762,93.00699,89.67832,78.71329,66.57343,60.30769
