Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.35,2.8,3.77,4.31,4.53,4.56,4.48,4.23,3.79,3.28,2.72,2.27
Water requirement (mm/day),0.94,1.12,1.508,1.724,1.812,1.824,1.792,1.692,1.516,1.312,1.088,0.908
Water requirement litres/day/ha ,9400,11200,15080,17240,18120,18240,17920,16920,15160,13120,10880,9080
Water requirement litres/palm/day in an ha,65.73427,78.32168,105.4545,120.5594,126.7133,127.5524,125.3147,118.3217,106.014,91.74825,76.08392,63.4965
Water requirement litres/palm/day in an ha at 70% field capacity,46.01399,54.82517,73.81818,84.39161,88.6993,89.28671,87.72028,82.82517,74.20979,64.22378,53.25874,44.44755
