Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,4.09,2.87,3.27,3.71,4.01,4.09,3.54,2.8,2.61,2.74,2.92,2.88
Water requirement (mm/day),1.636,1.148,1.308,1.484,1.604,1.636,1.416,1.12,1.044,1.096,1.168,1.152
Water requirement litres/day/ha ,16360,11480,13080,14840,16040,16360,14160,11200,10440,10960,11680,11520
Water requirement litres/palm/day in an ha,114.4056,80.27972,91.46853,103.7762,112.1678,114.4056,99.02098,78.32168,73.00699,76.64336,81.67832,80.55944
Water requirement litres/palm/day in an ha at 70% field capacity,80.08392,56.1958,64.02797,72.64336,78.51748,80.08392,69.31469,54.82517,51.1049,53.65035,57.17483,56.39161
