Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.45,3.82,4.1428,4.15,3.86,3.5,3.48,3.53,3.59,3.43,3.19,3.14
Water requirement (mm/day),1.38,1.528,1.65712,1.66,1.544,1.4,1.392,1.412,1.436,1.372,1.276,1.256
Water requirement litres/day/ha ,13800,15280,16571.2,16600,15440,14000,13920,14120,14360,13720,12760,12560
Water requirement litres/palm/day in an ha,96.5035,106.8531,115.8825,116.0839,107.972,97.9021,97.34266,98.74126,100.4196,95.94406,89.23077,87.83217
Water requirement litres/palm/day in an ha at 70% field capacity,67.55245,74.7972,81.11776,81.25874,75.58042,68.53147,68.13986,69.11888,70.29371,67.16084,62.46154,61.48252
