Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.44,3.02,3.93,4.38,4.372,3.85,3.69,3.57,3.42,3.07,2.6,2.27
Water requirement (mm/day),0.976,1.208,1.572,1.752,1.7488,1.54,1.476,1.428,1.368,1.228,1.04,0.908
Water requirement litres/day/ha ,9760,12080,15720,17520,17488,15400,14760,14280,13680,12280,10400,9080
Water requirement litres/palm/day in an ha,68.25175,84.47552,109.9301,122.5175,122.2937,107.6923,103.2168,99.86014,95.66434,85.87413,72.72727,63.4965
Water requirement litres/palm/day in an ha at 70% field capacity,47.77622,59.13287,76.95105,85.76224,85.60559,75.38462,72.25175,69.9021,66.96503,60.11189,50.90909,44.44755
