Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.56,4.26,5.02,5.4,5.93,5.76,5.51,5.31,5.01,4.17,3.46,3.2
Water requirement (mm/day),1.424,1.704,2.008,2.16,2.372,2.304,2.204,2.124,2.004,1.668,1.384,1.28
Water requirement litres/day/ha ,14240,17040,20080,21600,23720,23040,22040,21240,20040,16680,13840,12800
Water requirement litres/palm/day in an ha,99.58042,119.1608,140.4196,151.049,165.8741,161.1189,154.1259,148.5315,140.1399,116.6434,96.78322,89.51049
Water requirement litres/palm/day in an ha at 70% field capacity,69.70629,83.41259,98.29371,105.7343,116.1119,112.7832,107.8881,103.972,98.0979,81.65035,67.74825,62.65734
