Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.68,4.53,5.7135,6.54,6.89,5.98,4.91,4.56,4.49,4.28,3.73,3.44
Water requirement (mm/day),1.472,1.812,2.2854,2.616,2.756,2.392,1.964,1.824,1.796,1.712,1.492,1.376
Water requirement litres/day/ha ,14720,18120,22854,26160,27560,23920,19640,18240,17960,17120,14920,13760
Water requirement litres/palm/day in an ha,102.9371,126.7133,159.8182,182.9371,192.7273,167.2727,137.3427,127.5524,125.5944,119.7203,104.3357,96.22378
Water requirement litres/palm/day in an ha at 70% field capacity,72.05594,88.6993,111.8727,128.0559,134.9091,117.0909,96.13986,89.28671,87.91608,83.8042,73.03497,67.35664
