Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.63,4.51,5.89,6.94,7.317,6.31,4.98,4.48,4.75,5.04,4.12,3.51
Water requirement (mm/day),1.452,1.804,2.356,2.776,2.9268,2.524,1.992,1.792,1.9,2.016,1.648,1.404
Water requirement litres/day/ha ,14520,18040,23560,27760,29268,25240,19920,17920,19000,20160,16480,14040
Water requirement litres/palm/day in an ha,101.5385,126.1538,164.7552,194.1259,204.6713,176.5035,139.3007,125.3147,132.8671,140.979,115.2448,98.18182
Water requirement litres/palm/day in an ha at 70% field capacity,71.07692,88.30769,115.3287,135.8881,143.2699,123.5524,97.51049,87.72028,93.00699,98.68531,80.67133,68.72727
