Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.34,4,4.88,5.37,5.63,5.09,4.28,4.14,4.05,3.76,3.35,3.12
Water requirement (mm/day),1.336,1.6,1.952,2.148,2.252,2.036,1.712,1.656,1.62,1.504,1.34,1.248
Water requirement litres/day/ha ,13360,16000,19520,21480,22520,20360,17120,16560,16200,15040,13400,12480
Water requirement litres/palm/day in an ha,93.42657343,111.8881119,136.5034965,150.2097902,157.4825175,142.3776224,119.7202797,115.8041958,113.2867133,105.1748252,93.70629371,87.27272727
Water requirement litres/palm/day in an ha at 70% field capacity,65.3986014,78.32167832,95.55244755,105.1468531,110.2377622,99.66433566,83.8041958,81.06293706,79.3006993,73.62237762,65.59440559,61.09090909
