Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.22,2.81,3.9,4.41,4.63,4.6,4.38,4.19,3.76,3.26,2.64,2.14
Water requirement (mm/day),0.888,1.124,1.56,1.764,1.852,1.84,1.752,1.676,1.504,1.304,1.056,0.856
Water requirement litres/day/ha ,8880,11240,15600,17640,18520,18400,17520,16760,15040,13040,10560,8560
Water requirement litres/palm/day in an ha,62.0979,78.6014,109.0909,123.3566,129.5105,128.6713,122.5175,117.2028,105.1748,91.18881,73.84615,59.86014
Water requirement litres/palm/day in an ha at 70% field capacity,43.46853,55.02098,76.36364,86.34965,90.65734,90.06993,85.76224,82.04196,73.62238,63.83217,51.69231,41.9021
