Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.44,4.14,5.16,5.86,5.996,5.27,4.39,4.06,4.35,4.67,3.97,3.38
Water requirement (mm/day),1.376,1.656,2.064,2.344,2.3984,2.108,1.756,1.624,1.74,1.868,1.588,1.352
Water requirement litres/day/ha ,13760,16560,20640,23440,23984,21080,17560,16240,17400,18680,15880,13520
Water requirement litres/palm/day in an ha,96.22378,115.8042,144.3357,163.9161,167.7203,147.4126,122.7972,113.5664,121.6783,130.6294,111.049,94.54545
Water requirement litres/palm/day in an ha at 70% field capacity,67.35664,81.06294,101.035,114.7413,117.4042,103.1888,85.95804,79.4965,85.17483,91.44056,77.73427,66.18182
