Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.99,4.9,6.04,6.78,7.04,5.78,4.96,4.81,4.75,4.43,3.9,3.65
Water requirement (mm/day),1.596,1.96,2.416,2.712,2.816,2.312,1.984,1.924,1.9,1.772,1.56,1.46
Water requirement litres/day/ha ,15960,19600,24160,27120,28160,23120,19840,19240,19000,17720,15600,14600
Water requirement litres/palm/day in an ha,111.6084,137.0629,168.951,189.6503,196.9231,161.6783,138.7413,134.5455,132.8671,123.9161,109.0909,102.0979
Water requirement litres/palm/day in an ha at 70% field capacity,78.12587,95.94406,118.2657,132.7552,137.8462,113.1748,97.11888,94.18182,93.00699,86.74126,76.36364,71.46853
