Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,4.01,4.8,5.76,6.26,6.13,4.88,4.16,4.11,4.3,4.13,3.8,3.63
Water requirement (mm/day),1.604,1.92,2.304,2.504,2.452,1.952,1.664,1.644,1.72,1.652,1.52,1.452
Water requirement litres/day/ha ,16040,19200,23040,25040,24520,19520,16640,16440,17200,16520,15200,14520
Water requirement litres/palm/day in an ha,112.1678,134.2657,161.1189,175.1049,171.4685,136.5035,116.3636,114.965,120.2797,115.5245,106.2937,101.5385
Water requirement litres/palm/day in an ha at 70% field capacity,78.51748,93.98601,112.7832,122.5734,120.028,95.55245,81.45455,80.47552,84.1958,80.86713,74.40559,71.07692
