Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.1,3.71,4.46,4.83,5.02,4.72,4.09,3.96,3.84,3.54,3.15,2.93
Water requirement (mm/day),1.24,1.484,1.784,1.932,2.008,1.888,1.636,1.584,1.536,1.416,1.26,1.172
Water requirement litres/day/ha ,12400,14840,17840,19320,20080,18880,16360,15840,15360,14160,12600,11720
Water requirement litres/palm/day in an ha,86.71328671,103.7762238,124.7552448,135.1048951,140.4195804,132.027972,114.4055944,110.7692308,107.4125874,99.02097902,88.11188811,81.95804196
Water requirement litres/palm/day in an ha at 70% field capacity,60.6993007,72.64335664,87.32867133,94.57342657,98.29370629,92.41958042,80.08391608,77.53846154,75.18881119,69.31468531,61.67832168,57.37062937
