Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.14,2.87,4.253,6.2,7.58,7.54,5.87,5,4.87,4.26,3.01,2.17
Water requirement (mm/day),0.856,1.148,1.7012,2.48,3.032,3.016,2.348,2,1.948,1.704,1.204,0.868
Water requirement litres/day/ha ,8560,11480,17012,24800,30320,30160,23480,20000,19480,17040,12040,8680
Water requirement litres/palm/day in an ha,59.86014,80.27972,118.965,173.4266,212.028,210.9091,164.1958,139.8601,136.2238,119.1608,84.1958,60.6993
Water requirement litres/palm/day in an ha at 70% field capacity,41.9021,56.1958,83.27552,121.3986,148.4196,147.6364,114.9371,97.9021,95.35664,83.41259,58.93706,42.48951
