Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.61,4.42,5.51,6.22,6.6536,5.94,4.91,4.57,4.46,4.17,3.67,3.4
Water requirement (mm/day),1.444,1.768,2.204,2.488,2.66144,2.376,1.964,1.828,1.784,1.668,1.468,1.36
Water requirement litres/day/ha ,14440,17680,22040,24880,26614.4,23760,19640,18280,17840,16680,14680,13600
Water requirement litres/palm/day in an ha,100.979,123.6364,154.1259,173.986,186.1147,166.1538,137.3427,127.8322,124.7552,116.6434,102.6573,95.1049
Water requirement litres/palm/day in an ha at 70% field capacity,70.68531,86.54545,107.8881,121.7902,130.2803,116.3077,96.13986,89.48252,87.32867,81.65035,71.86014,66.57343
