Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.8,4.69,5.84,6.62,6.9338,5.91,5.05,4.8,4.65,4.32,3.76,3.51
Water requirement (mm/day),1.52,1.876,2.336,2.648,2.77352,2.364,2.02,1.92,1.86,1.728,1.504,1.404
Water requirement litres/day/ha ,15200,18760,23360,26480,27735.2,23640,20200,19200,18600,17280,15040,14040
Water requirement litres/palm/day in an ha,106.2937,131.1888,163.3566,185.1748,193.9524,165.3147,141.2587,134.2657,130.0699,120.8392,105.1748,98.18182
Water requirement litres/palm/day in an ha at 70% field capacity,74.40559,91.83217,114.3497,129.6224,135.7667,115.7203,98.88112,93.98601,91.04895,84.58741,73.62238,68.72727
