Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.01,3.81,5.28,6.65,7.34,6.29,4.57,4.09,4.11,4.05,3.4,2.87
Water requirement (mm/day),1.204,1.524,2.112,2.66,2.936,2.516,1.828,1.636,1.644,1.62,1.36,1.148
Water requirement litres/day/ha ,12040,15240,21120,26600,29360,25160,18280,16360,16440,16200,13600,11480
Water requirement litres/palm/day in an ha,84.1958,106.5734,147.6923,186.014,205.3147,175.9441,127.8322,114.4056,114.965,113.2867,95.1049,80.27972
Water requirement litres/palm/day in an ha at 70% field capacity,58.93706,74.6014,103.3846,130.2098,143.7203,123.1608,89.48252,80.08392,80.47552,79.3007,66.57343,56.1958
