Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.85,4.41,57,5.26,4.8712,3.94,3.51,3.54,3.84,3.82,3.63,3.54
Water requirement (mm/day),1.54,1.764,22.8,2.104,1.94848,1.576,1.404,1.416,1.536,1.528,1.452,1.416
Water requirement litres/day/ha ,15400,17640,228000,21040,19484.8,15760,14040,14160,15360,15280,14520,14160
Water requirement litres/palm/day in an ha,107.6923,123.3566,1594.406,147.1329,136.2573,110.2098,98.18182,99.02098,107.4126,106.8531,101.5385,99.02098
Water requirement litres/palm/day in an ha at 70% field capacity,75.38462,86.34965,1116.084,102.993,95.38014,77.14685,68.72727,69.31469,75.18881,74.7972,71.07692,69.31469
