Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.14,2.24,2.51,3.06,3.14,2.96,2.64,2.43,2.4,2.29,2.36,2.34
Water requirement (mm/day),1.256,0.896,1.004,1.224,1.256,1.184,1.056,0.972,0.96,0.916,0.944,0.936
Water requirement litres/day/ha ,12560,8960,10040,12240,12560,11840,10560,9720,9600,9160,9440,9360
Water requirement litres/palm/day in an ha,87.83217,62.65734,70.20979,85.59441,87.83217,82.7972,73.84615,67.97203,67.13287,64.05594,66.01399,65.45455
Water requirement litres/palm/day in an ha at 70% field capacity,61.48252,43.86014,49.14685,59.91608,61.48252,57.95804,51.69231,47.58042,46.99301,44.83916,46.20979,45.81818
