Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,4.18,2.89,3.3,3.75,4.08,4.18,3.51,2.71,2.52,2.7,2.96,2.94
Water requirement (mm/day),1.672,1.156,1.32,1.5,1.632,1.672,1.404,1.084,1.008,1.08,1.184,1.176
Water requirement litres/day/ha ,16720,11560,13200,15000,16320,16720,14040,10840,10080,10800,11840,11760
Water requirement litres/palm/day in an ha,116.9231,80.83916,92.30769,104.8951,114.1259,116.9231,98.18182,75.8042,70.48951,75.52448,82.7972,82.23776
Water requirement litres/palm/day in an ha at 70% field capacity,81.84615,56.58741,64.61538,73.42657,79.88811,81.84615,68.72727,53.06294,49.34266,52.86713,57.95804,57.56643
