Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.14,2.24,2.51,3.06,3.14,2.96,2.64,2.43,2.4,2.29,2.36,2.34
Water requirement (mm/day),2.198,1.568,1.757,2.142,2.198,2.072,1.848,1.701,1.68,1.603,1.652,1.638
Water requirement litres/day/ha ,21980,15680,17570,21420,21980,20720,18480,17010,16800,16030,16520,16380
Water requirement litres/palm/day in an ha,153.7063,109.6503,122.8671,149.7902,153.7063,144.8951,129.2308,118.951,117.4825,112.0979,115.5245,114.5455
Water requirement litres/palm/day in an ha at 70% field capacity,107.5944,76.75524,86.00699,104.8531,107.5944,101.4266,90.46154,83.26573,82.23776,78.46853,80.86713,80.18182
