Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.13,2.35,2.63,2.92,3.13,3.09,2.61,2.08,1.92,2.18,2.58,2.47
Water requirement (mm/day),2.191,1.645,1.841,2.044,2.191,2.163,1.827,1.456,1.344,1.526,1.806,1.729
Water requirement litres/day/ha ,21910,16450,18410,20440,21910,21630,18270,14560,13440,15260,18060,17290
Water requirement litres/palm/day in an ha,153.2168,115.035,128.7413,142.9371,153.2168,151.2587,127.7622,101.8182,93.98601,106.7133,126.2937,120.9091
Water requirement litres/palm/day in an ha at 70% field capacity,107.2517,80.52448,90.11888,100.0559,107.2517,105.8811,89.43357,71.27273,65.79021,74.6993,88.40559,84.63636
