Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.34,4.16,5.47,6.64,7.13,6.01,4.57,4.21,4.21,4.05,3.57,3.17
Water requirement (mm/day),2.338,2.912,3.829,4.648,4.991,4.207,3.199,2.947,2.947,2.835,2.499,2.219
Water requirement litres/day/ha ,23380,29120,38290,46480,49910,42070,31990,29470,29470,28350,24990,22190
Water requirement litres/palm/day in an ha,163.4965035,203.6363636,267.7622378,325.034965,349.020979,294.1958042,223.7062937,206.0839161,206.0839161,198.2517483,174.7552448,155.1748252
Water requirement litres/palm/day in an ha at 70% field capacity,114.4475524,142.5454545,187.4335664,227.5244755,244.3146853,205.9370629,156.5944056,144.2587413,144.2587413,138.7762238,122.3286713,108.6223776
