Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.32,3.98,4.79,5.22,5.44,5.04,4.31,4.19,4.12,3.82,3.42,3.14
Water requirement (mm/day),2.324,2.786,3.353,3.654,3.808,3.528,3.017,2.933,2.884,2.674,2.394,2.198
Water requirement litres/day/ha ,23240,27860,33530,36540,38080,35280,30170,29330,28840,26740,23940,21980
Water requirement litres/palm/day in an ha,162.5174825,194.8251748,234.4755245,255.5244755,266.2937063,246.7132867,210.979021,205.1048951,201.6783217,186.993007,167.4125874,153.7062937
Water requirement litres/palm/day in an ha at 70% field capacity,113.7622378,136.3776224,164.1328671,178.8671329,186.4055944,172.6993007,147.6853147,143.5734266,141.1748252,130.8951049,117.1888112,107.5944056
