Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.83,2.87,3.18,3.55,3.83,3.82,3.26,2.64,2.46,2.82,3.3,3.11
Water requirement (mm/day),2.681,2.009,2.226,2.485,2.681,2.674,2.282,1.848,1.722,1.974,2.31,2.177
Water requirement litres/day/ha ,26810,20090,22260,24850,26810,26740,22820,18480,17220,19740,23100,21770
Water requirement litres/palm/day in an ha,187.4825,140.4895,155.6643,173.7762,187.4825,186.993,159.5804,129.2308,120.4196,138.042,161.5385,152.2378
Water requirement litres/palm/day in an ha at 70% field capacity,131.2378,98.34266,108.965,121.6434,131.2378,130.8951,111.7063,90.46154,84.29371,96.62937,113.0769,106.5664
