Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.51,4.38,5.79,6.91,7.45,6.19,4.55,4.11,4.22,4.28,3.72,3.29
Water requirement (mm/day),2.457,3.066,4.053,4.837,5.215,4.333,3.185,2.877,2.954,2.996,2.604,2.303
Water requirement litres/day/ha ,24570,30660,40530,48370,52150,43330,31850,28770,29540,29960,26040,23030
Water requirement litres/palm/day in an ha,171.8182,214.4056,283.4266,338.2517,364.6853,303.007,222.7273,201.1888,206.5734,209.5105,182.0979,161.049
Water requirement litres/palm/day in an ha at 70% field capacity,120.2727,150.0839,198.3986,236.7762,255.2797,212.1049,155.9091,140.8322,144.6014,146.6573,127.4685,112.7343
