Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.56,3.17,4.36,4.81,4.97,4.84,4.74,4.48,4.04,3.53,2.95,2.42
Water requirement (mm/day),1.792,2.219,3.052,3.367,3.479,3.388,3.318,3.136,2.828,2.471,2.065,1.694
Water requirement litres/day/ha ,17920,22190,30520,33670,34790,33880,33180,31360,28280,24710,20650,16940
Water requirement litres/palm/day in an ha,125.3147,155.1748,213.4266,235.4545,243.2867,236.9231,232.028,219.3007,197.7622,172.7972,144.4056,118.4615
Water requirement litres/palm/day in an ha at 70% field capacity,87.72028,108.6224,149.3986,164.8182,170.3007,165.8462,162.4196,153.5105,138.4336,120.958,101.0839,82.92308
