Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.53,4.3,5.37,6.05,6.42,5.64,4.55,4.28,4.24,4.02,3.57,3.3
Water requirement (mm/day),2.471,3.01,3.759,4.235,4.494,3.948,3.185,2.996,2.968,2.814,2.499,2.31
Water requirement litres/day/ha ,24710,30100,37590,42350,44940,39480,31850,29960,29680,28140,24990,23100
Water requirement litres/palm/day in an ha,172.7972028,210.4895105,262.8671329,296.1538462,314.2657343,276.0839161,222.7272727,209.5104895,207.5524476,196.7832168,174.7552448,161.5384615
Water requirement litres/palm/day in an ha at 70% field capacity,120.958042,147.3426573,184.006993,207.3076923,219.986014,193.2587413,155.9090909,146.6573427,145.2867133,137.7482517,122.3286713,113.0769231
