Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.3,4.12,5.55,6.83,7.42,6.24,4.59,4.16,4.17,4.12,3.58,3.13
Water requirement (mm/day),2.31,2.884,3.885,4.781,5.194,4.368,3.213,2.912,2.919,2.884,2.506,2.191
Water requirement litres/day/ha ,23100,28840,38850,47810,51940,43680,32130,29120,29190,28840,25060,21910
Water requirement litres/palm/day in an ha,161.5385,201.6783,271.6783,334.3357,363.2168,305.4545,224.6853,203.6364,204.1259,201.6783,175.2448,153.2168
Water requirement litres/palm/day in an ha at 70% field capacity,113.0769,141.1748,190.1748,234.035,254.2517,213.8182,157.2797,142.5455,142.8881,141.1748,122.6713,107.2517
