Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.66,2.37,2.53,2.64,2.66,2.53,2.1,1.8,1.81,1.98,2.08,2.18
Water requirement (mm/day),1.862,1.659,1.771,1.848,1.862,1.771,1.47,1.26,1.267,1.386,1.456,1.526
Water requirement litres/day/ha ,18620,16590,17710,18480,18620,17710,14700,12600,12670,13860,14560,15260
Water requirement litres/palm/day in an ha,130.2098,116.014,123.8462,129.2308,130.2098,123.8462,102.7972,88.11189,88.6014,96.92308,101.8182,106.7133
Water requirement litres/palm/day in an ha at 70% field capacity,91.14685,81.20979,86.69231,90.46154,91.14685,86.69231,71.95804,61.67832,62.02098,67.84615,71.27273,74.6993
