Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.21,4,5.33,6.33,6.67,5.71,4.57,4.23,4.12,3.88,3.4,3.04
Water requirement (mm/day),2.247,2.8,3.731,4.431,4.669,3.997,3.199,2.961,2.884,2.716,2.38,2.128
Water requirement litres/day/ha ,22470,28000,37310,44310,46690,39970,31990,29610,28840,27160,23800,21280
Water requirement litres/palm/day in an ha,157.1328671,195.8041958,260.9090909,309.8601399,326.5034965,279.5104895,223.7062937,207.0629371,201.6783217,189.9300699,166.4335664,148.8111888
Water requirement litres/palm/day in an ha at 70% field capacity,109.993007,137.0629371,182.6363636,216.9020979,228.5524476,195.6573427,156.5944056,144.9440559,141.1748252,132.951049,116.5034965,104.1678322
