Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.31,4.02,5.03,5.71,6.02,5.24,4.22,4.03,4.04,3.85,3.44,3.12
Water requirement (mm/day),2.317,2.814,3.521,3.997,4.214,3.668,2.954,2.821,2.828,2.695,2.408,2.184
Water requirement litres/day/ha ,23170,28140,35210,39970,42140,36680,29540,28210,28280,26950,24080,21840
Water requirement litres/palm/day in an ha,162.027972,196.7832168,246.2237762,279.5104895,294.6853147,256.5034965,206.5734266,197.2727273,197.7622378,188.4615385,168.3916084,152.7272727
Water requirement litres/palm/day in an ha at 70% field capacity,113.4195804,137.7482517,172.3566434,195.6573427,206.2797203,179.5524476,144.6013986,138.0909091,138.4335664,131.9230769,117.8741259,106.9090909
