Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.48,3.08,4.03,4.5,4.48,3.97,3.83,3.7,3.52,3.14,2.67,2.32
Water requirement (mm/day),1.736,2.156,2.821,3.15,3.136,2.779,2.681,2.59,2.464,2.198,1.869,1.624
Water requirement litres/day/ha ,17360,21560,28210,31500,31360,27790,26810,25900,24640,21980,18690,16240
Water requirement litres/palm/day in an ha,121.3986014,150.7692308,197.2727273,220.2797203,219.3006993,194.3356643,187.4825175,181.1188811,172.3076923,153.7062937,130.6993007,113.5664336
Water requirement litres/palm/day in an ha at 70% field capacity,84.97902098,105.5384615,138.0909091,154.1958042,153.5104895,136.034965,131.2377622,126.7832168,120.6153846,107.5944056,91.48951049,79.4965035
