Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.72,4.61,5.77,6.62,7.02,5.93,4.87,4.52,4.47,4.31,3.71,3.43
Water requirement (mm/day),2.604,3.227,4.039,4.634,4.914,4.151,3.409,3.164,3.129,3.017,2.597,2.401
Water requirement litres/day/ha ,26040,32270,40390,46340,49140,41510,34090,31640,31290,30170,25970,24010
Water requirement litres/palm/day in an ha,182.0979,225.6643,282.4476,324.0559,343.6364,290.2797,238.3916,221.2587,218.8112,210.979,181.6084,167.9021
Water requirement litres/palm/day in an ha at 70% field capacity,127.4685,157.965,197.7133,226.8392,240.5455,203.1958,166.8741,154.8811,153.1678,147.6853,127.1259,117.5315
