Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.52,3.06,4.22,4.67,4.87,4.88,4.83,4.53,4.04,3.49,2.89,2.39
Water requirement (mm/day),1.764,2.142,2.954,3.269,3.409,3.416,3.381,3.171,2.828,2.443,2.023,1.673
Water requirement litres/day/ha ,17640,21420,29540,32690,34090,34160,33810,31710,28280,24430,20230,16730
Water requirement litres/palm/day in an ha,123.3566,149.7902,206.5734,228.6014,238.3916,238.8811,236.4336,221.7483,197.7622,170.8392,141.4685,116.993
Water requirement litres/palm/day in an ha at 70% field capacity,86.34965,104.8531,144.6014,160.021,166.8741,167.2168,165.5035,155.2238,138.4336,119.5874,99.02797,81.8951
