Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.21,2.69,3.6,4.12,4.24,3.97,3.86,3.69,3.44,3.03,2.5,2.11
Water requirement (mm/day),1.547,1.883,2.52,2.884,2.968,2.779,2.702,2.583,2.408,2.121,1.75,1.477
Water requirement litres/day/ha ,15470,18830,25200,28840,29680,27790,27020,25830,24080,21210,17500,14770
Water requirement litres/palm/day in an ha,108.1818182,131.6783217,176.2237762,201.6783217,207.5524476,194.3356643,188.951049,180.6293706,168.3916084,148.3216783,122.3776224,103.2867133
Water requirement litres/palm/day in an ha at 70% field capacity,75.72727273,92.17482517,123.3566434,141.1748252,145.2867133,136.034965,132.2657343,126.4405594,117.8741259,103.8251748,85.66433566,72.3006993
