Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.75,3.46,4.41,4.83,4.72,4.04,3.83,3.74,3.6,3.28,2.81,2.5
Water requirement (mm/day),1.925,2.422,3.087,3.381,3.304,2.828,2.681,2.618,2.52,2.296,1.967,1.75
Water requirement litres/day/ha ,19250,24220,30870,33810,33040,28280,26810,26180,25200,22960,19670,17500
Water requirement litres/palm/day in an ha,134.6153846,169.3706294,215.8741259,236.4335664,231.048951,197.7622378,187.4825175,183.0769231,176.2237762,160.5594406,137.5524476,122.3776224
Water requirement litres/palm/day in an ha at 70% field capacity,94.23076923,118.5594406,151.1118881,165.5034965,161.7342657,138.4335664,131.2377622,128.1538462,123.3566434,112.3916084,96.28671329,85.66433566
