Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.49,4.23,5.27,5.9,6.2,5.34,4.28,4.07,4.09,3.9,3.5,3.24
Water requirement (mm/day),2.443,2.961,3.689,4.13,4.34,3.738,2.996,2.849,2.863,2.73,2.45,2.268
Water requirement litres/day/ha ,24430,29610,36890,41300,43400,37380,29960,28490,28630,27300,24500,22680
Water requirement litres/palm/day in an ha,170.8392,207.0629,257.972,288.8112,303.4965,261.3986,209.5105,199.2308,200.2098,190.9091,171.3287,158.6014
Water requirement litres/palm/day in an ha at 70% field capacity,119.5874,144.9441,180.5804,202.1678,212.4476,182.979,146.6573,139.4615,140.1469,133.6364,119.9301,111.021
