Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.34,4,4.88,5.37,5.63,5.09,4.28,4.14,4.05,3.76,3.35,3.12
Water requirement (mm/day),2.338,2.8,3.416,3.759,3.941,3.563,2.996,2.898,2.835,2.632,2.345,2.184
Water requirement litres/day/ha ,23380,28000,34160,37590,39410,35630,29960,28980,28350,26320,23450,21840
Water requirement litres/palm/day in an ha,163.4965,195.8042,238.8811,262.8671,275.5944,249.1608,209.5105,202.6573,198.2517,184.0559,163.986,152.7273
Water requirement litres/palm/day in an ha at 70% field capacity,114.4476,137.0629,167.2168,184.007,192.9161,174.4126,146.6573,141.8601,138.7762,128.8392,114.7902,106.9091
