Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.73,4.58,5.87,6.74,6.87,5.96,4.8,4.4,4.67,4.98,4.17,3.59
Water requirement (mm/day),2.611,3.206,4.109,4.718,4.809,4.172,3.36,3.08,3.269,3.486,2.919,2.513
Water requirement litres/day/ha ,26110,32060,41090,47180,48090,41720,33600,30800,32690,34860,29190,25130
Water requirement litres/palm/day in an ha,182.5874,224.1958,287.3427,329.9301,336.2937,291.7483,234.965,215.3846,228.6014,243.7762,204.1259,175.7343
Water requirement litres/palm/day in an ha at 70% field capacity,127.8112,156.9371,201.1399,230.951,235.4056,204.2238,164.4755,150.7692,160.021,170.6434,142.8881,123.014
