Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.47,3.02,4.07,4.51,4.62,4.33,4.21,4.02,3.73,3.29,2.76,2.32
Water requirement (mm/day),1.729,2.114,2.849,3.157,3.234,3.031,2.947,2.814,2.611,2.303,1.932,1.624
Water requirement litres/day/ha ,17290,21140,28490,31570,32340,30310,29470,28140,26110,23030,19320,16240
Water requirement litres/palm/day in an ha,120.9090909,147.8321678,199.2307692,220.7692308,226.1538462,211.958042,206.0839161,196.7832168,182.5874126,161.048951,135.1048951,113.5664336
Water requirement litres/palm/day in an ha at 70% field capacity,84.63636364,103.4825175,139.4615385,154.5384615,158.3076923,148.3706294,144.2587413,137.7482517,127.8111888,112.7342657,94.57342657,79.4965035
