Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.39,4.17,5.41,6.39,6.8,5.79,4.45,4.13,4.15,4.02,3.57,3.2
Water requirement (mm/day),2.373,2.919,3.787,4.473,4.76,4.053,3.115,2.891,2.905,2.814,2.499,2.24
Water requirement litres/day/ha ,23730,29190,37870,44730,47600,40530,31150,28910,29050,28140,24990,22400
Water requirement litres/palm/day in an ha,165.9440559,204.1258741,264.8251748,312.7972028,332.8671329,283.4265734,217.8321678,202.1678322,203.1468531,196.7832168,174.7552448,156.6433566
Water requirement litres/palm/day in an ha at 70% field capacity,116.1608392,142.8881119,185.3776224,218.958042,233.006993,198.3986014,152.4825175,141.5174825,142.2027972,137.7482517,122.3286713,109.6503497
