Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.03,1.99,2.2,2.72,2.94,3.03,2.88,2.71,2.65,2.5,2.52,2.32
Water requirement (mm/day),2.121,1.393,1.54,1.904,2.058,2.121,2.016,1.897,1.855,1.75,1.764,1.624
Water requirement litres/day/ha ,21210,13930,15400,19040,20580,21210,20160,18970,18550,17500,17640,16240
Water requirement litres/palm/day in an ha,148.3217,97.41259,107.6923,133.1469,143.9161,148.3217,140.979,132.6573,129.7203,122.3776,123.3566,113.5664
Water requirement litres/palm/day in an ha at 70% field capacity,103.8252,68.18881,75.38462,93.2028,100.7413,103.8252,98.68531,92.86014,90.8042,85.66434,86.34965,79.4965
