Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.82,4.7,5.8,6.45,6.65,5.86,5.24,4.97,4.77,4.22,3.64,3.44
Water requirement (mm/day),2.674,3.29,4.06,4.515,4.655,4.102,3.668,3.479,3.339,2.954,2.548,2.408
Water requirement litres/day/ha ,26740,32900,40600,45150,46550,41020,36680,34790,33390,29540,25480,24080
Water requirement litres/palm/day in an ha,186.993,230.0699,283.9161,315.7343,325.5245,286.8531,256.5035,243.2867,233.4965,206.5734,178.1818,168.3916
Water requirement litres/palm/day in an ha at 70% field capacity,130.8951,161.049,198.7413,221.014,227.8671,200.7972,179.5524,170.3007,163.4476,144.6014,124.7273,117.8741
