Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,4.09,2.87,3.27,3.71,4.01,4.09,3.54,2.8,2.61,2.74,2.92,2.88
Water requirement (mm/day),2.863,2.009,2.289,2.597,2.807,2.863,2.478,1.96,1.827,1.918,2.044,2.016
Water requirement litres/day/ha ,28630,20090,22890,25970,28070,28630,24780,19600,18270,19180,20440,20160
Water requirement litres/palm/day in an ha,200.2098,140.4895,160.0699,181.6084,196.2937,200.2098,173.2867,137.0629,127.7622,134.1259,142.9371,140.979
Water requirement litres/palm/day in an ha at 70% field capacity,140.1469,98.34266,112.049,127.1259,137.4056,140.1469,121.3007,95.94406,89.43357,93.88811,100.0559,98.68531
