Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.14,2.46,2.78,3.11,3.14,3,2.48,2.27,2.26,2.23,2.34,2.38
Water requirement (mm/day),2.198,1.722,1.946,2.177,2.198,2.1,1.736,1.589,1.582,1.561,1.638,1.666
Water requirement litres/day/ha ,21980,17220,19460,21770,21980,21000,17360,15890,15820,15610,16380,16660
Water requirement litres/palm/day in an ha,153.7062937,120.4195804,136.0839161,152.2377622,153.7062937,146.8531469,121.3986014,111.1188811,110.6293706,109.1608392,114.5454545,116.5034965
Water requirement litres/palm/day in an ha at 70% field capacity,107.5944056,84.29370629,95.25874126,106.5664336,107.5944056,102.7972028,84.97902098,77.78321678,77.44055944,76.41258741,80.18181818,81.55244755
